priceUsd,time,circulatingSupply,date
97779.6508992767362546,1733490000000,19790568.0000000000000000,2024-12-06T13:00:00.000Z
98672.2682712203436724,1733493600000,19790568.0000000000000000,2024-12-06T14:00:00.000Z
99477.1510516995573426,1733497200000,19790568.0000000000000000,2024-12-06T15:00:00.000Z
99377.1969724697605683,1733500800000,19790568.0000000000000000,2024-12-06T16:00:00.000Z
99124.4099974879820457,1733504400000,19790568.0000000000000000,2024-12-06T17:00:00.000Z
100935.5214550939826090,1733508000000,19790568.0000000000000000,2024-12-06T18:00:00.000Z
101517.0539095058345410,1733511600000,19790568.0000000000000000,2024-12-06T19:00:00.000Z
101639.6343826533370499,1733515200000,19790568.0000000000000000,2024-12-06T20:00:00.000Z
101458.8006023740051045,1733518800000,19790568.0000000000000000,2024-12-06T21:00:00.000Z
100609.4395896144288407,1733522400000,19790568.0000000000000000,2024-12-06T22:00:00.000Z
100694.1236427048883509,1733526000000,19790568.0000000000000000,2024-12-06T23:00:00.000Z
100039.7467338737967611,1733529600000,19790568.0000000000000000,2024-12-07T00:00:00.000Z
100507.0276967598695092,1733533200000,19790568.0000000000000000,2024-12-07T01:00:00.000Z
100286.1850113490111085,1733536800000,19790568.0000000000000000,2024-12-07T02:00:00.000Z
100114.5753520657263458,1733540400000,19790568.0000000000000000,2024-12-07T03:00:00.000Z
99495.3398481055463987,1733544000000,19790568.0000000000000000,2024-12-07T04:00:00.000Z
99690.0858298652752842,1733547600000,19790568.0000000000000000,2024-12-07T05:00:00.000Z
99309.6525584369141796,1733551200000,19790568.0000000000000000,2024-12-07T06:00:00.000Z
99456.0624032274985008,1733554800000,19790568.0000000000000000,2024-12-07T07:00:00.000Z
99492.9859272543929018,1733558400000,19790568.0000000000000000,2024-12-07T08:00:00.000Z
99597.3201978439182518,1733562000000,19790568.0000000000000000,2024-12-07T09:00:00.000Z
99761.7916194230194508,1733565600000,19790568.0000000000000000,2024-12-07T10:00:00.000Z
99610.8601770838038403,1733569200000,19790568.0000000000000000,2024-12-07T11:00:00.000Z
99740.2572151791784340,1733572800000,19790568.0000000000000000,2024-12-07T12:00:00.000Z
99547.2184095854174648,1733576400000,19790568.0000000000000000,2024-12-07T13:00:00.000Z
99469.5713254463651673,1733580000000,19790568.0000000000000000,2024-12-07T14:00:00.000Z
99553.9927197712648156,1733583600000,19790568.0000000000000000,2024-12-07T15:00:00.000Z
99757.6944460725161249,1733587200000,19790568.0000000000000000,2024-12-07T16:00:00.000Z
99676.6392669475702472,1733590800000,19790568.0000000000000000,2024-12-07T17:00:00.000Z
99691.2813706816410441,1733594400000,19790568.0000000000000000,2024-12-07T18:00:00.000Z
100199.8783102428630883,1733598000000,19790568.0000000000000000,2024-12-07T19:00:00.000Z
100176.8545056220603981,1733601600000,19790568.0000000000000000,2024-12-07T20:00:00.000Z
100351.2789123243575979,1733605200000,19790568.0000000000000000,2024-12-07T21:00:00.000Z
99981.3573022030927578,1733608800000,19790568.0000000000000000,2024-12-07T22:00:00.000Z
99817.7391150312885794,1733612400000,19790568.0000000000000000,2024-12-07T23:00:00.000Z
99889.4027794509448518,1733616000000,19790568.0000000000000000,2024-12-08T00:00:00.000Z
100004.0682655088306944,1733619600000,19790568.0000000000000000,2024-12-08T01:00:00.000Z
99892.8197645925034314,1733623200000,19790568.0000000000000000,2024-12-08T02:00:00.000Z
100167.5465141668002502,1733626800000,19790568.0000000000000000,2024-12-08T03:00:00.000Z
99977.4330244440884270,1733630400000,19790568.0000000000000000,2024-12-08T04:00:00.000Z
99850.1809902441472285,1733634000000,19790568.0000000000000000,2024-12-08T05:00:00.000Z
99582.7079710782461395,1733637600000,19790568.0000000000000000,2024-12-08T06:00:00.000Z
99726.4151377967845454,1733641200000,19790568.0000000000000000,2024-12-08T07:00:00.000Z
99750.3772514391664232,1733644800000,19790568.0000000000000000,2024-12-08T08:00:00.000Z
99172.6825023747766452,1733648400000,19790568.0000000000000000,2024-12-08T09:00:00.000Z
98946.5319362865939907,1733652000000,19790568.0000000000000000,2024-12-08T10:00:00.000Z
99361.7521635230493982,1733655600000,19790568.0000000000000000,2024-12-08T11:00:00.000Z
99773.3684663710326865,1733659200000,19790568.0000000000000000,2024-12-08T12:00:00.000Z
99997.5346578752638408,1733662800000,19790568.0000000000000000,2024-12-08T13:00:00.000Z
100443.4153808023209244,1733666400000,19790568.0000000000000000,2024-12-08T14:00:00.000Z
99900.5928826661851013,1733670000000,19790568.0000000000000000,2024-12-08T15:00:00.000Z
99990.1215393046063225,1733673600000,19790568.0000000000000000,2024-12-08T16:00:00.000Z
99919.6072182338659078,1733677200000,19790568.0000000000000000,2024-12-08T17:00:00.000Z
99970.6428660367087295,1733680800000,19790568.0000000000000000,2024-12-08T18:00:00.000Z
99767.5042903870950815,1733684400000,19790568.0000000000000000,2024-12-08T19:00:00.000Z
100006.2681125997818380,1733688000000,19790568.0000000000000000,2024-12-08T20:00:00.000Z
99863.6488506615436663,1733691600000,19790568.0000000000000000,2024-12-08T21:00:00.000Z
100015.6838627360673951,1733695200000,19790568.0000000000000000,2024-12-08T22:00:00.000Z
100218.1357399822192875,1733698800000,19790568.0000000000000000,2024-12-08T23:00:00.000Z
101139.5886439564600479,1733702400000,19790568.0000000000000000,2024-12-09T00:00:00.000Z
99762.5107844978108781,1733706000000,19790568.0000000000000000,2024-12-09T01:00:00.000Z
99592.7345128748979844,1733709600000,19790568.0000000000000000,2024-12-09T02:00:00.000Z
99262.3275838139286580,1733713200000,19790568.0000000000000000,2024-12-09T03:00:00.000Z
99051.1235351528479617,1733716800000,19790568.0000000000000000,2024-12-09T04:00:00.000Z
99427.3541898634709441,1733720400000,19790568.0000000000000000,2024-12-09T05:00:00.000Z
99499.9500769411072842,1733724000000,19790568.0000000000000000,2024-12-09T06:00:00.000Z
99173.7587480322549615,1733727600000,19790568.0000000000000000,2024-12-09T07:00:00.000Z
99556.8030826417456621,1733731200000,19790568.0000000000000000,2024-12-09T08:00:00.000Z
98981.7194779870553912,1733734800000,19790568.0000000000000000,2024-12-09T09:00:00.000Z
98556.0691330763493964,1733738400000,19790568.0000000000000000,2024-12-09T10:00:00.000Z
98684.1558264883888306,1733742000000,19790568.0000000000000000,2024-12-09T11:00:00.000Z
98176.3240048893373703,1733745600000,19790568.0000000000000000,2024-12-09T12:00:00.000Z
98496.1335388297278777,1733749200000,19790568.0000000000000000,2024-12-09T13:00:00.000Z
99033.1860060971897696,1733752800000,19790568.0000000000000000,2024-12-09T14:00:00.000Z
100185.0257901138740676,1733756400000,19790568.0000000000000000,2024-12-09T15:00:00.000Z
97765.8808950050080622,1733760000000,19790568.0000000000000000,2024-12-09T16:00:00.000Z
97909.2870438434044102,1733763600000,19790712.0000000000000000,2024-12-09T17:00:00.000Z
97544.8049856436558439,1733767200000,19790712.0000000000000000,2024-12-09T18:00:00.000Z
97932.8988415546427366,1733770800000,19791003.0000000000000000,2024-12-09T19:00:00.000Z
97090.5944737172802506,1733774400000,19791003.0000000000000000,2024-12-09T20:00:00.000Z
96399.2640731593136231,1733778000000,19791146.0000000000000000,2024-12-09T21:00:00.000Z
97154.7011993312452284,1733781600000,19791146.0000000000000000,2024-12-09T22:00:00.000Z
97041.4843563188792059,1733785200000,19791146.0000000000000000,2024-12-09T23:00:00.000Z
97500.7356204033125645,1733788800000,19791400.0000000000000000,2024-12-10T00:00:00.000Z
97918.9695860157645253,1733792400000,19791400.0000000000000000,2024-12-10T01:00:00.000Z
98014.5355706958109970,1733796000000,19791703.0000000000000000,2024-12-10T02:00:00.000Z
97134.1277632003762165,1733799600000,19791703.0000000000000000,2024-12-10T03:00:00.000Z
